query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms,ef_search,controller_action,recent_window_p99_ms
222,0.4073,0.484,0.472,1.5825,100,none,2.3159
223,0.4089,0.486,0.472,1.6406,100,none,2.3159
224,0.4106,0.488,0.472,1.858,100,none,2.3159
225,0.4125,0.49,0.472,1.6253,100,none,2.3159
226,0.4142,0.492,0.472,1.5591,100,none,2.3159
227,0.4157,0.494,0.472,1.5773,100,none,2.3159
228,0.4174,0.496,0.472,1.7422,100,none,2.3159
229,0.4191,0.498,0.472,1.721,100,none,2.3159
230,0.4209,0.5,0.472,1.741,100,none,2.3159
231,0.4227,0.502,0.472,1.5866,100,none,2.3159
232,0.4243,0.504,0.472,1.6861,100,none,2.3159
233,0.426,0.506,0.472,1.7568,100,none,2.3159
234,0.4278,0.508,0.472,2.098,100,none,2.3159
235,0.43,0.511,0.472,1.7907,100,none,2.2385
236,0.4318,0.513,0.506,1.6224,100,none,2.2385
237,0.4335,0.515,0.506,1.7152,100,none,2.2385
238,0.4353,0.517,0.506,1.6065,100,none,2.2385
239,0.4369,0.519,0.506,1.6475,100,none,2.2385
240,0.4386,0.521,0.506,1.8532,100,none,2.2385
241,0.4405,0.523,0.506,1.6185,100,none,2.2385
242,0.4422,0.525,0.506,1.7111,100,none,2.2385
243,0.4439,0.527,0.506,1.6053,100,none,2.2385
244,0.4456,0.529,0.506,1.6069,100,none,2.2385
245,0.4472,0.531,0.506,1.7238,100,none,2.2385
246,0.449,0.533,0.506,1.9589,100,none,2.2385
247,0.451,0.536,0.506,1.8117,100,none,2.2385
248,0.4528,0.538,0.506,1.6075,100,none,2.2385
249,0.4545,0.54,0.506,1.9575,100,none,2.2385
250,0.4564,0.542,0.506,2.2342,100,none,2.3053
251,0.4588,0.545,0.506,1.8569,100,none,2.3053
252,0.4607,0.547,0.54,1.7495,100,none,2.3053
253,0.4625,0.549,0.54,1.9195,100,none,2.3053
254,0.4644,0.552,0.54,1.7783,100,none,2.3053
255,0.4663,0.554,0.54,1.5231,100,none,2.3053
256,0.4678,0.556,0.54,1.5512,100,none,2.3053
257,0.4694,0.557,0.54,1.6003,100,none,2.3053
258,0.471,0.559,0.54,1.5758,100,none,2.3053
259,0.4726,0.561,0.54,1.637,100,none,2.3053
260,0.4743,0.563,0.54,1.6406,100,none,2.3053
261,0.476,0.565,0.54,1.8302,100,none,2.3053
262,0.4779,0.567,0.54,1.77,100,none,2.3053
263,0.4797,0.57,0.54,1.8461,100,none,2.3053
264,0.4816,0.572,0.54,1.7132,100,none,2.3053
265,0.4833,0.574,0.54,1.7579,100,none,2.3053
266,0.4851,0.576,0.54,2.5284,100,none,2.4525
267,0.4877,0.579,0.574,1.9047,100,none,2.4525
268,0.4897,0.581,0.574,1.6784,100,none,2.3843
269,0.4914,0.584,0.574,1.6854,100,none,2.3843
270,0.4931,0.586,0.574,1.5839,100,none,2.3843
271,0.4947,0.587,0.574,1.5807,100,none,2.3843
272,0.4963,0.589,0.574,1.5722,100,none,2.3843
273,0.4979,0.591,0.574,1.5738,100,none,2.3843
274,0.4995,0.593,0.574,1.5743,100,none,2.3843
275,0.5011,0.595,0.574,1.5324,100,none,2.3843
276,0.5027,0.597,0.574,1.5472,100,none,2.3843
277,0.5043,0.599,0.574,1.584,100,none,2.3843
278,0.5059,0.601,0.574,1.5185,100,none,2.3843
279,0.5075,0.603,0.574,1.5944,100,none,2.3843
280,0.5091,0.605,0.574,1.5312,100,none,2.3843
281,0.5107,0.606,0.574,1.7564,100,none,2.3843
282,0.5124,0.609,0.574,1.6517,100,none,2.3843
283,0.5141,0.611,0.574,2.301,100,none,2.417
284,0.5165,0.613,0.609,1.7914,100,none,2.417
285,0.5183,0.616,0.609,1.7557,100,none,2.417
286,0.5201,0.618,0.609,1.6218,100,none,2.417
287,0.5218,0.62,0.609,1.6573,100,none,2.417
288,0.5235,0.622,0.609,1.6266,100,none,2.417
289,0.5252,0.624,0.609,1.645,100,none,2.417
290,0.5269,0.626,0.609,1.7359,100,none,2.417
291,0.5286,0.628,0.609,1.5987,100,none,2.417
292,0.5303,0.63,0.609,1.8943,100,none,2.417
293,0.5322,0.632,0.609,1.5424,100,none,2.417
294,0.5338,0.634,0.609,1.5523,100,none,2.417
295,0.5354,0.636,0.609,1.6626,100,none,2.417
296,0.5371,0.638,0.609,1.5332,100,none,2.417
297,0.5386,0.64,0.609,1.7117,100,none,2.417
298,0.5404,0.642,0.609,1.6271,100,none,2.417
299,0.5421,0.644,0.609,2.1444,100,none,2.417
300,0.5443,0.646,0.609,2.027,100,none,2.417
301,0.5464,0.649,0.642,1.7237,100,none,2.417
302,0.5482,0.651,0.642,1.6033,100,none,2.417
303,0.5498,0.653,0.642,1.6047,100,none,2.417
304,0.5515,0.655,0.642,1.6352,100,none,2.417
305,0.5531,0.657,0.642,1.629,100,none,2.417
306,0.5548,0.659,0.642,1.6027,100,none,2.417
307,0.5565,0.661,0.642,1.7054,100,none,2.417
308,0.5582,0.663,0.642,1.5914,100,none,2.417
309,0.5598,0.665,0.642,1.6796,100,none,2.417
310,0.5616,0.667,0.642,1.6144,100,none,2.417
311,0.5632,0.669,0.642,1.5565,100,none,2.417
312,0.5648,0.671,0.642,1.7523,100,none,2.417
313,0.5666,0.673,0.642,1.6346,100,none,2.417
