query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
609,14.130912,5.0,72.248056,40.8,2.240824,,
610,14.133188,5.0,72.24561,40.8,2.570378,,
611,14.135887,5.0,72.24561,40.8,2.235044,,
612,14.138155,5.0,72.24561,40.8,2.341945,,
613,14.140525,5.0,72.24561,40.8,2.004122,,
614,14.142555,5.0,72.24561,40.8,2.035932,,
615,14.144618,5.0,72.24561,40.8,1.92447,,
616,14.146569,5.0,72.24561,40.8,2.072062,,
617,14.148668,5.0,72.24561,40.8,2.145963,,
618,14.150841,5.0,72.24561,40.8,2.173793,,
619,14.153049,5.0,72.24561,40.8,2.275054,,
620,14.155359,5.0,72.24561,40.8,2.367216,,
621,14.15787,5.0,72.24561,40.8,2.342645,,
622,14.160246,5.0,72.24561,40.8,2.208964,,
623,14.162487,5.0,72.24561,40.8,2.193504,,
624,14.164708,5.0,72.24561,40.8,2.338205,,
625,14.16708,5.0,72.24561,40.8,2.430646,,
626,14.169546,5.0,72.24561,40.8,2.375476,,
627,14.171955,5.0,72.24561,40.8,2.343185,,
628,14.174331,5.0,72.24561,40.8,1.964121,,
629,14.176322,5.0,72.24561,40.8,2.110973,,
630,14.178459,5.0,72.24561,40.8,1.996791,,
631,14.180578,5.0,72.24561,40.8,2.134062,,
632,14.182738,5.0,72.24561,40.8,2.122012,,
633,14.184887,5.0,72.24561,40.8,2.128472,,
634,14.187041,5.0,72.24561,40.8,2.039942,,
635,14.189107,5.0,72.24561,40.8,2.073923,,
636,14.191208,5.0,72.24561,40.8,2.145813,,
637,14.19338,5.0,72.24561,40.8,2.100112,,
638,14.195507,5.0,72.24561,40.8,1.991751,,
639,14.197525,5.0,72.24561,40.8,1.926041,,
640,14.199477,5.0,72.24561,40.8,2.061292,,
641,14.201634,5.0,72.24561,40.8,1.93698,,
642,14.203597,5.0,72.24561,40.8,2.117402,,
643,14.205741,5.0,72.24561,40.8,2.058071,,
644,14.207825,5.0,72.24561,40.8,1.94634,,
645,14.209797,5.0,72.24561,40.8,2.032171,,
646,14.211855,5.0,72.24561,40.8,2.124972,,
