query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
449,1.5108,3.223,2.505,3.0966
450,1.514,3.23,2.505,3.3364
451,1.5174,3.237,2.505,3.0763
452,1.5205,3.244,2.505,3.31
453,1.5238,3.251,2.505,3.0368
454,1.5269,3.257,2.505,3.2362
455,1.5302,3.264,2.505,2.9569
456,1.5331,3.271,2.505,3.4882
457,1.5367,3.278,2.505,2.985
458,1.5397,3.285,2.505,3.1763
459,1.5429,3.291,2.505,3.1326
460,1.5461,3.298,2.505,3.3223
461,1.5494,3.305,2.505,3.1289
462,1.5526,3.312,2.505,3.138
463,1.5557,3.319,2.505,3.037
464,1.5588,3.325,2.505,3.1356
465,1.562,3.332,2.505,3.0591
466,1.5651,3.339,2.505,3.2017
467,1.5683,3.346,2.505,3.051
468,1.5714,3.352,2.505,2.8863
469,1.5743,3.358,2.505,3.109
470,1.5774,3.365,2.505,2.9367
471,1.5804,3.372,2.505,3.3112
472,1.5837,3.379,2.505,2.8369
473,1.5866,3.385,2.505,3.0842
474,1.5897,3.391,2.505,2.8628
475,1.5926,3.398,2.505,2.5025
476,1.5952,3.403,2.505,2.4112
477,1.5976,3.408,2.505,2.946
478,1.6006,3.415,2.505,2.5139
479,1.6031,3.42,2.505,2.6103
480,1.6058,3.426,2.505,2.5785
481,1.6084,3.431,2.505,2.5584
482,1.611,3.437,2.505,2.5228
483,1.6135,3.442,2.505,2.5876
484,1.6161,3.448,2.505,2.674
485,1.6188,3.453,2.505,3.3563
486,1.6222,3.461,2.505,2.9867
487,1.6252,3.467,2.554,3.169
488,1.6284,3.474,2.554,3.1799
489,1.6316,3.481,2.604,3.2304
490,1.6349,3.488,2.654,3.3398
491,1.6383,3.495,2.654,2.9956
492,1.6413,3.501,2.703,3.3468
493,1.6447,3.509,2.703,2.9857
494,1.6477,3.515,2.753,3.2827
495,1.651,3.522,2.753,3.4844
496,1.6545,3.53,2.803,3.4635
497,1.658,3.537,2.853,4.2615
498,1.6624,3.546,2.902,4.5328
499,1.6671,3.556,2.902,3.8683
500,1.6711,3.565,2.952,4.0167
501,1.6753,3.574,3.002,3.9043
502,1.6793,3.583,3.051,4.1289
503,1.6836,3.592,3.051,4.2598
504,1.6879,3.601,3.101,4.4164
505,1.6925,3.611,3.151,4.0559
506,1.6967,3.62,3.201,4.1889
507,1.701,3.629,3.25,4.045
508,1.7052,3.638,3.25,3.9495
509,1.7092,3.646,3.3,3.4997
510,1.7129,3.654,3.35,4.3665
511,1.7174,3.664,3.35,4.4169
512,1.7219,3.673,3.399,4.6427
513,1.7266,3.683,3.448,3.476
514,1.7302,3.691,3.448,3.4843
515,1.7338,3.699,3.448,3.2324
516,1.7371,3.706,3.448,3.719
517,1.7409,3.714,3.448,3.4114
518,1.7444,3.721,3.448,3.4328
519,1.7479,3.729,3.448,3.5404
520,1.7515,3.736,3.448,3.2409
521,1.7547,3.743,3.448,3.6172
522,1.7584,3.751,3.448,3.5674
523,1.762,3.759,3.448,3.2462
524,1.7653,3.766,3.448,3.6772
525,1.7691,3.774,3.448,3.6344
526,1.7728,3.782,3.448,3.5586
527,1.7765,3.79,3.448,3.5325
528,1.78,3.797,3.448,3.3685
529,1.7834,3.805,3.448,3.4193
530,1.7869,3.812,3.448,3.335
531,1.7903,3.819,3.448,3.3578
532,1.7936,3.826,3.448,3.3696
533,1.7971,3.834,3.448,3.7261
534,1.8008,3.842,3.448,3.507
535,1.8044,3.849,3.448,4.0521
536,1.8085,3.858,3.448,3.5554
537,1.812,3.866,3.448,3.0755
538,1.8151,3.872,3.448,3.1897
539,1.8184,3.879,3.448,3.0663
540,1.8215,3.886,3.448,3.3213
541,1.8248,3.893,3.448,3.2265
542,1.8281,3.9,3.448,3.7196
543,1.8319,3.908,3.448,3.373
544,1.8353,3.915,3.448,3.0825
545,1.8384,3.922,3.448,2.5907
546,1.841,3.927,3.448,3.396
547,1.8444,3.935,3.448,3.1188
548,1.8476,3.941,3.448,3.3623
549,1.851,3.949,3.448,3.0505
550,1.8541,3.955,3.448,3.6113
551,1.8577,3.963,3.448,3.226
552,1.861,3.97,3.448,3.4393
553,1.8645,3.978,3.448,3.3828
554,1.8679,3.985,3.448,3.8829
555,1.8718,3.993,3.448,3.3115
556,1.8752,4.0,3.448,3.577
557,1.8788,4.008,3.448,3.5741
558,1.8824,4.016,3.448,3.5456
559,1.886,4.023,3.448,3.6387
560,1.8896,4.031,3.448,3.4995
561,1.8932,4.039,3.448,3.2359
562,1.8964,4.046,3.448,3.2565
563,1.8997,4.053,3.448,3.4995
564,1.9033,4.06,3.448,3.0885
565,1.9064,4.067,3.448,3.6019
566,1.91,4.075,3.448,3.2978
567,1.9133,4.082,3.448,3.2684
568,1.9166,4.089,3.448,3.4815
569,1.9202,4.096,3.448,3.3114
570,1.9235,4.103,3.448,3.799
571,1.9274,4.112,3.448,3.2231
572,1.9306,4.119,3.448,3.4006
573,1.934,4.126,3.448,3.3802
574,1.9375,4.133,3.448,3.4212
575,1.9409,4.141,3.448,3.1536
576,1.9441,4.147,3.448,3.2772
577,1.9474,4.154,3.448,3.4953
578,1.9509,4.162,3.448,3.1135
579,1.9541,4.169,3.448,3.3274
580,1.9575,4.176,3.448,3.2132
581,1.9607,4.183,3.448,3.9529
582,1.9647,4.191,3.448,3.6807
583,1.9684,4.199,3.448,3.2964
584,1.9717,4.206,3.448,3.4163
585,1.9752,4.214,3.448,2.9183
586,1.9781,4.22,3.448,3.2632
587,1.9814,4.227,3.448,3.183
588,1.9846,4.234,3.448,3.5019
589,1.9882,4.241,3.448,2.9114
590,1.9911,4.248,3.448,3.873
591,1.995,4.256,3.448,3.4221
592,1.9985,4.264,3.448,3.4904
593,2.0021,4.271,3.448,3.407
594,2.0055,4.278,3.448,3.8004
595,2.0094,4.287,3.448,3.3477
596,2.0128,4.294,3.448,3.4382
597,2.0163,4.301,3.448,3.237
598,2.0195,4.308,3.448,3.699
599,2.0233,4.316,3.448,3.4202
600,2.0267,4.324,3.448,3.437
601,2.0302,4.331,3.448,3.5557
602,2.0338,4.339,3.448,3.478
603,2.0373,4.346,3.448,3.9781
604,2.0414,4.355,3.448,3.7264
605,2.0451,4.363,3.448,3.6674
606,2.0488,4.371,3.448,3.6177
607,2.0525,4.379,3.448,4.2543
608,2.0568,4.388,3.448,3.7459
609,2.0606,4.396,3.448,3.5656
610,2.0642,4.404,3.448,3.6429
611,2.0679,4.412,3.448,3.4638
612,2.0714,4.419,3.448,3.4543
613,2.0749,4.426,3.448,3.5553
614,2.0785,4.434,3.448,3.4512
615,2.082,4.442,3.448,3.1643
616,2.0852,4.448,3.448,3.7841
617,2.089,4.457,3.448,3.1896
618,2.0922,4.463,3.448,3.3795
619,2.0957,4.471,3.448,2.7134
620,2.0984,4.477,3.448,3.3834
621,2.1018,4.484,3.448,3.091
622,2.1049,4.491,3.448,3.2992
623,2.1083,4.498,3.448,3.2394
624,2.1115,4.505,3.448,3.3729
625,2.1149,4.512,3.448,3.0604
626,2.118,4.518,3.448,3.743
627,2.1218,4.527,3.448,3.3643
628,2.1252,4.534,3.448,3.7756
629,2.129,4.542,3.448,3.4658
630,2.1325,4.549,3.448,3.2083
631,2.1358,4.556,3.448,3.0788
632,2.1389,4.563,3.448,3.2433
633,2.1422,4.57,3.448,3.2373
634,2.1454,4.577,3.448,3.3832
635,2.1489,4.584,3.448,3.5736
636,2.1525,4.592,3.448,3.6637
637,2.1562,4.6,3.448,3.1339
638,2.1593,4.607,3.448,3.2708
639,2.1626,4.614,3.448,3.4664
640,2.1661,4.621,3.448,3.6954
641,2.1699,4.629,3.448,3.8871
642,2.1738,4.637,3.448,3.6586
643,2.1775,4.645,3.448,3.6051
644,2.1811,4.653,3.448,3.4526
645,2.1846,4.661,3.448,3.7882
646,2.1885,4.669,3.448,3.5923
647,2.1921,4.677,3.448,3.321
648,2.1955,4.684,3.448,3.6587
649,2.1992,4.692,3.448,3.6942
650,2.2029,4.7,3.448,2.6061
651,2.2056,4.705,3.448,2.5927
652,2.2082,4.711,3.448,2.4566
653,2.2107,4.716,3.448,2.5046
654,2.2133,4.722,3.448,2.4636
655,2.2158,4.727,3.448,2.5125
656,2.2183,4.732,3.448,2.5197
657,2.2208,4.738,3.448,2.5317
658,2.2234,4.743,3.448,2.5001
659,2.2259,4.749,3.448,2.6738
660,2.2286,4.754,3.448,3.5306
661,2.2322,4.762,3.448,3.5581
662,2.2359,4.77,3.497,3.9504
663,2.24,4.779,3.497,3.9946
664,2.2441,4.787,3.547,3.5045
665,2.2477,4.795,3.597,3.9032
666,2.2517,4.804,3.647,3.942
667,2.2558,4.812,3.647,4.0591
668,2.2599,4.821,3.696,3.6518
