query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
216,0.1969,0.468,0.241,0.9276
217,0.1979,0.47,0.241,0.8361
218,0.1987,0.472,0.241,0.9622
219,0.1997,0.474,0.241,1.0407
220,0.2007,0.477,0.241,0.8342
221,0.2015,0.479,0.241,0.9301
222,0.2025,0.481,0.241,0.9209
223,0.2034,0.483,0.241,0.9535
224,0.2044,0.485,0.241,0.8129
225,0.2052,0.487,0.241,1.0359
226,0.2062,0.49,0.241,0.9422
227,0.2072,0.492,0.241,1.0293
228,0.2082,0.494,0.241,0.963
229,0.2092,0.497,0.241,1.0109
230,0.2102,0.499,0.241,1.1759
231,0.2114,0.502,0.241,0.9966
232,0.2124,0.504,0.241,0.8284
233,0.2132,0.506,0.241,0.9519
234,0.2142,0.509,0.291,0.809
235,0.215,0.511,0.291,1.048
236,0.216,0.513,0.291,0.9135
237,0.217,0.515,0.291,0.8498
238,0.2178,0.517,0.291,1.0703
239,0.2189,0.52,0.291,0.9257
240,0.2198,0.522,0.291,0.8809
241,0.2207,0.524,0.291,0.9928
242,0.2217,0.527,0.291,0.8713
243,0.2226,0.529,0.291,0.883
244,0.2235,0.531,0.291,0.9893
245,0.2245,0.533,0.291,0.9829
246,0.2255,0.535,0.291,0.8465
247,0.2263,0.537,0.291,0.9026
248,0.2272,0.54,0.291,0.8593
249,0.2281,0.542,0.291,0.7735
250,0.2289,0.544,0.291,1.0279
251,0.2299,0.546,0.291,0.9001
252,0.2308,0.548,0.291,0.9789
253,0.2318,0.551,0.291,0.9299
254,0.2328,0.553,0.291,1.0153
255,0.2338,0.555,0.291,0.799
256,0.2346,0.557,0.291,1.0112
257,0.2356,0.56,0.291,0.8796
258,0.2365,0.562,0.341,0.9589
259,0.2374,0.564,0.341,0.9139
260,0.2384,0.566,0.341,0.7701
261,0.2391,0.568,0.341,0.9984
262,0.2401,0.57,0.341,0.8902
263,0.241,0.572,0.341,1.0103
264,0.2421,0.575,0.341,0.9057
265,0.243,0.577,0.341,0.8307
266,0.2438,0.579,0.341,0.9455
267,0.2448,0.581,0.341,0.833
268,0.2456,0.583,0.341,1.0
269,0.2466,0.586,0.341,0.8145
270,0.2474,0.588,0.341,0.776
271,0.2482,0.589,0.341,0.9144
272,0.2491,0.592,0.341,0.9912
273,0.2501,0.594,0.341,0.8018
274,0.2509,0.596,0.341,0.8105
275,0.2517,0.598,0.341,0.838
276,0.2526,0.6,0.341,0.88
277,0.2535,0.602,0.341,0.8325
278,0.2543,0.604,0.341,0.8663
279,0.2552,0.606,0.341,0.8153
280,0.256,0.608,0.341,0.9006
281,0.2569,0.61,0.341,0.8424
282,0.2578,0.612,0.341,0.8814
283,0.2586,0.614,0.391,0.8959
284,0.2596,0.616,0.391,0.8922
285,0.2604,0.619,0.391,1.071
286,0.2615,0.621,0.391,0.8678
287,0.2624,0.623,0.391,0.8748
288,0.2633,0.625,0.401,0.7954
289,0.2641,0.627,0.401,0.7771
290,0.2649,0.629,0.401,0.8283
291,0.2657,0.631,0.401,0.8624
