query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
1333,26.626098,0.0,70.987068,0.0345,2.234062,,
1334,26.628358,0.0,70.987068,0.0345,2.425714,,
1335,26.630809,0.0,70.987068,0.0345,1.449975,,
1336,26.632293,0.0,70.987068,0.0345,1.663357,,
1337,26.633981,0.0,70.987068,0.0345,1.99535,,
1338,26.636002,0.0,70.987068,0.0345,1.584686,,
1339,26.637612,0.0,70.987068,0.0345,1.537176,,
1340,26.639174,0.0,70.986959,0.0345,1.567456,,
1341,26.640853,0.0,70.986959,0.0345,1.624087,,
1342,26.642503,0.0,70.986959,0.0345,2.292963,,
1343,26.644822,0.0,70.986959,0.0345,1.516805,,
1344,26.646364,0.0,70.986959,0.0345,2.126781,,
1345,26.648516,0.0,70.986959,0.0345,2.03787,,
1346,26.650578,0.0,70.986959,0.0345,2.017121,,
1347,26.652621,0.0,70.986959,0.0345,2.282973,,
1348,26.654929,0.0,70.986959,0.0345,2.334134,,
1349,26.657301,0.0,70.986959,0.0345,1.682617,,
1350,26.659014,0.0,70.986425,0.0358,2.129381,,
1351,27.362252,0.0,70.986425,0.0358,2.131152,,
1352,27.364427,0.0,70.986425,0.0358,3.113812,,
1353,27.367574,0.0,70.986425,0.0358,2.766488,,
1354,27.370373,0.0,70.986425,0.0358,2.265523,,
1355,27.372667,0.0,70.986425,0.0358,1.660917,,
1356,27.374354,0.0,70.986425,0.0358,1.746488,,
1357,27.376126,0.0,70.986425,0.0358,2.013161,,
1358,27.378165,0.0,70.986425,0.0358,2.128601,,
1359,27.380318,0.0,70.986425,0.0358,2.135601,,
1360,27.382478,0.0,70.986983,0.0358,1.675616,,
1361,27.384259,0.0,70.986983,0.0358,2.324293,,
1362,27.386608,0.0,70.986983,0.0358,2.308234,,
1363,27.388941,0.0,70.986983,0.0358,1.96999,,
1364,27.390936,0.0,70.986983,0.0358,1.750448,,
1365,27.392711,0.0,70.986983,0.0358,1.678037,,
1366,27.394415,0.0,70.986983,0.0358,2.254323,,
1367,27.396694,0.0,70.986983,0.0358,2.327294,,
1368,27.399046,0.0,70.986983,0.0358,1.865879,,
1369,27.400938,0.0,70.986983,0.0358,2.007281,,
