query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms,ef_search,controller_action,recent_window_p99_ms
415,1.2682,2.621,1.726,2.8957,70,none,2.9267
416,1.2711,2.627,1.726,2.5097,70,none,2.9267
417,1.2736,2.632,1.726,2.4812,70,none,2.9267
418,1.2762,2.637,1.726,2.6838,70,none,2.9267
419,1.2789,2.643,1.726,2.5639,70,none,2.9267
420,1.2815,2.648,1.726,2.5269,70,none,2.9267
421,1.284,2.654,1.726,2.5932,70,none,2.9153
422,1.2867,2.659,1.726,2.5418,70,none,2.9153
423,1.2892,2.664,1.726,2.5268,70,none,2.9153
424,1.2918,2.67,1.726,2.4905,70,none,2.8694
425,1.2943,2.675,1.726,2.4125,70,none,2.8694
426,1.2968,2.68,1.726,2.7398,70,none,2.8694
427,1.2996,2.686,1.726,2.6089,70,none,2.8694
428,1.3022,2.691,1.726,2.5899,70,none,2.8694
429,1.3048,2.697,1.726,2.4757,70,none,2.8694
430,1.3073,2.702,1.726,2.5552,70,none,2.8694
431,1.3099,2.707,1.726,2.489,70,none,2.8694
432,1.3125,2.712,1.726,2.7043,70,none,2.8694
433,1.3152,2.718,1.726,2.5292,70,none,2.8694
434,1.3178,2.723,1.726,2.5778,70,none,2.8694
435,1.3204,2.729,1.726,2.5147,70,none,2.8694
436,1.3229,2.734,1.726,2.4407,70,none,2.8694
437,1.3254,2.739,1.726,2.2895,70,none,2.8694
438,1.3277,2.744,1.726,2.3849,70,none,2.8694
439,1.3302,2.749,1.726,2.5702,80,ef_up:70->80,2.8694
440,1.3346,2.758,1.726,2.77,80,none,2.8341
441,1.3374,2.764,1.726,2.5726,80,none,2.8341
442,1.34,2.769,1.726,2.5973,80,none,2.8341
443,1.3426,2.775,1.726,2.5473,80,none,2.8341
444,1.3452,2.78,1.726,2.5838,80,none,2.8341
445,1.3478,2.785,1.726,2.5861,80,none,2.8341
446,1.3504,2.791,1.726,2.5912,80,none,2.8341
447,1.3531,2.796,1.726,2.5065,80,none,2.8341
448,1.3556,2.802,1.726,2.4436,80,none,2.8341
449,1.3581,2.807,1.726,2.9444,80,none,2.9205
450,1.3611,2.813,1.726,2.4835,80,none,2.9205
451,1.3636,2.818,1.726,2.5098,80,none,2.9205
452,1.3662,2.823,1.726,2.4665,80,none,2.9205
453,1.3687,2.829,1.726,2.4119,80,none,2.9205
454,1.3711,2.834,1.726,2.3888,80,none,2.9205
455,1.3735,2.839,1.726,2.3999,80,none,2.9205
456,1.376,2.844,1.726,2.4579,80,none,2.9205
457,1.3785,2.849,1.726,2.3731,80,none,2.9205
458,1.3809,2.854,1.726,2.3773,80,none,2.9205
459,1.3833,2.859,1.726,2.3877,80,none,2.9205
460,1.3857,2.864,1.726,2.4897,80,none,2.9205
461,1.3882,2.869,1.726,2.3609,80,none,2.9205
462,1.3906,2.874,1.726,2.4754,80,none,2.9205
463,1.3931,2.879,1.726,2.438,80,none,2.9205
464,1.3956,2.884,1.726,2.5095,90,ef_up:80->90,2.9205
465,1.3997,2.893,1.726,2.6285,90,none,2.859
466,1.4024,2.898,1.726,2.6024,90,none,2.859
467,1.405,2.904,1.726,2.5053,90,none,2.859
468,1.4076,2.909,1.776,2.4984,90,none,2.859
469,1.4101,2.914,1.776,2.4765,90,none,2.859
470,1.4126,2.919,1.776,2.6609,90,none,2.859
471,1.4153,2.925,1.776,2.6496,90,none,2.859
472,1.418,2.931,1.776,2.6222,90,none,2.859
473,1.4207,2.936,1.776,2.4627,90,none,2.859
474,1.4232,2.941,1.776,2.6222,90,none,2.859
475,1.4258,2.947,1.776,2.512,90,none,2.859
476,1.4284,2.952,1.826,2.4613,90,none,2.859
477,1.4309,2.957,1.826,2.9646,90,none,2.9547
478,1.4339,2.963,1.826,2.479,90,none,2.9547
479,1.4364,2.969,1.826,2.5802,90,none,2.9547
480,1.439,2.974,1.826,2.6174,90,none,2.9547
