query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
8237,179.074742,5.0,90.363613,13.7,1.815265,,
8238,179.076583,5.0,90.363613,13.7,1.811426,,
8239,179.078421,5.0,90.363613,13.7,2.090298,,
8240,179.080538,5.0,90.363613,13.7,1.895567,,
8241,179.082545,5.0,90.363613,13.7,1.834846,,
8242,179.084407,5.0,90.363613,13.7,1.822936,,
8243,179.086256,5.0,90.363613,13.7,2.125358,,
8244,179.088408,5.0,90.363613,13.7,2.007358,,
8245,179.090442,5.0,90.363613,13.7,1.898006,,
8246,179.092366,5.0,90.363613,13.7,1.980607,,
8247,179.094373,5.0,90.363613,13.7,1.813275,,
8248,179.096213,5.0,90.363613,13.7,1.937567,,
8249,179.098177,5.0,90.363613,13.7,1.781276,,
8250,179.099984,5.0,90.363613,13.7,1.932107,,
8251,180.047531,5.0,90.363613,13.7,2.479672,,
8252,180.050061,5.0,90.363613,13.7,2.086188,,
8253,180.052188,5.0,90.363613,13.7,2.049098,,
8254,180.054275,5.0,90.363613,13.7,2.25506,,
8255,180.05657,5.0,90.363613,13.7,2.021037,,
8256,180.058624,5.0,90.363613,13.7,1.898436,,
8257,180.060552,5.0,90.363613,13.7,2.008768,,
8258,180.062588,5.0,90.363613,13.7,1.893626,,
8259,180.06451,5.0,90.363613,13.7,1.940237,,
8260,180.066477,5.0,90.359395,13.7,2.001308,,
8261,180.068592,5.0,90.359395,13.7,1.868106,,
8262,180.070488,5.0,90.359395,13.7,1.952967,,
8263,180.072468,5.0,90.359395,13.7,1.840776,,
8264,180.074336,5.0,90.359395,13.7,1.926217,,
8265,180.076289,5.0,90.359395,13.7,1.967187,,
8266,180.078283,5.0,90.359395,13.7,1.829566,,
8267,180.08014,5.0,90.359395,13.7,1.813696,,
8268,180.08198,5.0,90.359395,13.7,1.978607,,
8269,180.083986,5.0,90.359395,13.7,2.030048,,
8270,180.086043,5.0,90.359395,13.7,1.974797,,
8271,180.088125,5.0,90.359395,13.7,2.128958,,
8272,180.090281,5.0,90.359395,13.7,1.867696,,
8273,180.092176,5.0,90.359395,13.7,1.986358,,
8274,180.094189,5.0,90.359395,13.7,1.972497,,
8275,180.096189,5.0,90.359395,13.7,1.840316,,
8276,180.098056,5.0,90.359395,13.7,2.084808,,
8277,180.100168,5.0,90.359395,13.7,2.179239,,
8278,180.102374,5.0,90.359395,13.7,1.899687,,
8279,180.1043,5.0,90.359395,13.7,1.854496,,
8280,180.106181,5.0,90.359395,13.7,1.939297,,
8281,180.108241,5.0,90.359395,13.7,1.859076,,
8282,180.110127,5.0,90.359395,13.7,1.895926,,
8283,180.112049,5.0,90.359395,13.7,1.944567,,
8284,180.114021,5.0,90.359395,13.7,1.848805,,
8285,180.115897,5.0,90.359395,13.7,1.992647,,
8286,180.117924,5.0,90.359395,13.7,2.028397,,
8287,180.119979,5.0,90.359395,13.7,1.857956,,
8288,180.121864,5.0,90.359395,13.7,2.076388,,
8289,180.123967,5.0,90.359395,13.7,2.015617,,
8290,180.126014,5.0,90.359395,13.7,1.810735,,
8291,180.127938,5.0,90.359395,13.7,1.914597,,
8292,180.12988,5.0,90.359395,13.7,1.831786,,
8293,180.131739,5.0,90.359395,13.7,1.872296,,
8294,180.133639,5.0,90.359395,13.7,2.016948,,
8295,180.135682,5.0,90.359395,13.7,2.160428,,
8296,180.137871,5.0,90.359395,13.7,1.845856,,
8297,180.139743,5.0,90.359395,13.7,1.841896,,
8298,180.141612,5.0,90.359395,13.7,2.056488,,
8299,180.143695,5.0,90.359395,13.7,2.054148,,
8300,180.145777,5.0,90.359395,13.7,1.818375,,
8301,181.086941,5.0,90.359395,13.7,2.32144,,
8302,181.089296,5.0,90.359395,13.7,2.054737,,
8303,181.09138,5.0,90.359395,13.7,2.138108,,
8304,181.093546,5.0,90.359395,13.7,1.987567,,
8305,181.095562,5.0,90.359395,13.7,1.860956,,
8306,181.09745,5.0,90.359395,13.7,1.839116,,
